file_rel,part_index,kind,speaker,jp,en
npc_f_3a_000_s02_t021.spt,1063,dialogue,メグミ,忘れ物でも取りに寮に戻ったんじゃない？,retrieve something she forgot at the dorms?
npc_f_3a_000_s03_t011.spt,1027,label,,メグミ,Megumi
npc_f_3a_000_s03_t011.spt,1038,dialogue,メグミ,メダロットってみんな広い場所が好きよね。,"All Medabots seem to like spacious areas,"
npc_f_3a_000_s03_t011.spt,1041,dialogue,メグミ,車両タイプは特にね。,especially the vehicle type ones.
npc_f_3a_101_s01_t011.spt,1024,label,,生徒女3年_A,"Female Student, 3rd Year Class A"
npc_f_3a_101_s01_t011.spt,1035,dialogue,生徒女3年_A,ちょっと学校の外に出ただけなのに,"I just stepped outside the school grounds,"
npc_f_3a_101_s01_t011.spt,1038,dialogue,生徒女3年_A,野良メダロットが襲ってきたの。,and a stray Medabot attacked me.
npc_f_3a_101_s01_t011.spt,1046,dialogue,生徒女3年_A,本土と比べると,"Compared to the mainland, the strays"
npc_f_3a_101_s01_t011.spt,1049,dialogue,生徒女3年_A,この島の野良って攻撃的な気がするわ。,on this island seem more aggressive.
npc_f_3a_meda_000_s00_t001.spt,1024,label,,クロノラビット,Chrono Rabbit
npc_f_3a_meda_000_s00_t001.spt,1035,dialogue,クロノラビット,こんにちは。,Hello.
npc_f_3a_meda_000_s01_t011.spt,1024,label,,クロノラビット,Chrono Rabbit
npc_f_3a_meda_000_s01_t011.spt,1035,dialogue,クロノラビット,なあなあマスター、外行こうぜ！,"Hey, master, let's go outside!"
npc_f_3a_meda_000_s01_t011.spt,1038,dialogue,クロノラビット,思いっきり走り回りたいよー。,I wanna run around like crazy!
npc_f_3a_meda_101_s01_t011.spt,1024,label,,生徒女3年_A_メダ,"Female Student, 3rd Year, Class A MEDA"
npc_f_3a_meda_101_s01_t011.spt,1035,dialogue,生徒女3年_A_メダ,なあなあマスター、外行こうぜ！,"Hey, Master, let's go outside!"
npc_f_3a_meda_101_s01_t011.spt,1038,dialogue,生徒女3年_A_メダ,オレ思いっきり走り回りたいよー。,I wanna run around like crazy!
npc_f_3b_000_s00_t001.spt,1024,label,,アマネコ,Amaneko
npc_f_3b_000_s00_t001.spt,1035,dialogue,アマネコ,こんにちは。,Hello.
npc_f_3b_163_s01_t011.spt,1024,label,,アマネコ,Amaneko
npc_f_3b_163_s01_t011.spt,1035,dialogue,アマネコ,むむっ、なんだか動きが重い気がする…,"Hmm, I feel kinda sluggish..."
npc_f_3b_163_s01_t011.spt,1038,dialogue,アマネコ,ひょっとして太ったかも！？,Could I have gained weight!?
npc_f_3b_163_s01_t011.spt,1048,label,,ラブリードッグ,Lovelydog
npc_f_3b_163_s01_t011.spt,1054,dialogue,ラブリードッグ,どれどれ、んーと…,"Let me see, hmm..."
npc_f_3b_163_s01_t011.spt,1065,dialogue,アマネコ,じゃん！　４５．６５キロ。,Ta-da! 45.65 kg.
npc_f_3b_163_s01_t011.spt,1068,dialogue,アマネコ,ぜんぜん増えてないよー。,I haven't gained any weight at all!
npc_f_3b_163_s01_t011.spt,1075,label,,アマネコ,Amaneko
npc_f_3b_163_s01_t011.spt,1081,dialogue,アマネコ,ほっ、よかったー。,"Phew, that's a relief! I was worried"
npc_f_3b_163_s01_t011.spt,1084,dialogue,アマネコ,きのう食べ過ぎたからヤバって――,"because I ate too much yesterday―"
npc_f_3b_163_s01_t011.spt,1105,dialogue,アマネコ,ちょっ！,"Hey! What the hell, dude?"
npc_f_3b_163_s01_t011.spt,1108,dialogue,アマネコ,なによアンタ、いつからいたの！？,"How long have you been standing there!?"
npc_f_3b_163_s01_t011.spt,1116,dialogue,アマネコ,あっち行って！,Get out of here!
npc_f_3b_163_s01_t011.spt,1119,dialogue,アマネコ,男子は外！,"Boys, get out!"
npc_f_3b_163_s03_t011.spt,1027,label,,アマネコ,Amaneko
npc_f_3b_163_s03_t011.spt,1038,dialogue,アマネコ,部長なら留守よ。,The manager's out.
npc_f_3b_163_s03_t011.spt,1041,dialogue,アマネコ,新しく撮るＰＶの打ち合わせ中。,He's in a meeting about the new PV shoot.
npc_f_3b_163_s03_t011.spt,1049,dialogue,アマネコ,にしても遅いなあ。,"It's taking so long. I wonder if the"
npc_f_3b_163_s03_t011.spt,1052,dialogue,アマネコ,交渉あんまりうまくいってないのかなー。,negotiations aren't going very well.
npc_f_3b_163_s04_t011.spt,1024,label,,アマネコ,Amaneko
npc_f_3b_163_s04_t011.spt,1035,dialogue,アマネコ,今年の賞品はなんだろ。,I wonder what this year's prize will be.
npc_f_3b_163_s04_t011.spt,1038,dialogue,アマネコ,メダリアだったらいいなあ。,I hope it's a Medalia.
npc_f_3b_163_s04_t011.spt,1049,dialogue,アマネコ,…あ、もちろん優勝賞品のハナシじゃなくてー,"Ah, not talking about the prize for winning―"
npc_f_3b_163_s04_t011.spt,1052,dialogue,アマネコ,参加賞よ参加賞！,I'm talking about the participation prize!
npc_f_3b_163_s06_t011.spt,1027,label,,アマネコ,Amaneko
npc_f_3b_163_s06_t011.spt,1038,dialogue,アマネコ,夏休み？,"Summer vacation? I did go home, but it was"
npc_f_3b_163_s06_t011.spt,1041,dialogue,アマネコ,帰るには帰ったけど、トンボ帰りね。,"just a quick trip. The school festival is"
npc_f_3b_163_s06_t011.spt,1049,dialogue,アマネコ,文化祭が近いし、できるだけ踊って合わせてないと,"coming up, and I get restless if I don't"
npc_f_3b_163_s06_t011.spt,1052,dialogue,アマネコ,落ち着かなくってさあ。,practice and rehearse the dances as much as
npc_f_3b_163_s06_t011.spt,1060,dialogue,アマネコ,そんなにアセって帰ってきても,"possible. I was worried that it would be"
npc_f_3b_163_s06_t011.spt,1063,dialogue,アマネコ,だれもいなかったらイミないじゃん！,"pointless to rush back if no one else was"
npc_f_3b_163_s06_t011.spt,1071,dialogue,アマネコ,って心配してたんだけど、そんなことなかった。,"there, but that wasn't the case at all."
npc_f_3b_163_s06_t011.spt,1074,dialogue,アマネコ,気持ちはみんないっしょだねー。,Everyone felt the same way."
npc_f_3b_163_s07_t001.spt,1027,label,,アマネコ,Amaneko
npc_f_3b_163_s07_t001.spt,1038,dialogue,アマネコ,あ～、ラウリのやつ,"Ah, Lauri seems to be struggling with that"
npc_f_3b_163_s07_t001.spt,1041,dialogue,アマネコ,あれはそうとう悩んでるね～。,"decision～. Well, I guess it's understandable"
npc_f_3b_163_s07_t001.spt,1049,dialogue,アマネコ,まあムリもないか…　意見まっぷたつだもん。,"The opinions are completely divided."
npc_f_3b_163_s07_t001.spt,1052,dialogue,アマネコ,つくづく部長って大変だわ～。,"Being the president is really tough～."
npc_f_3b_163_s07_t010.spt,1024,label,,アマネコ,Amaneko
npc_f_3b_163_s07_t010.spt,1035,dialogue,アマネコ,久々に見たけど、やっぱうまいわミオってば。,"I hadn't seen her in a while, but Mio is"
npc_f_3b_163_s07_t010.spt,1039,label,,との息もぴったりだし。,still so talented. They were perfectly in
npc_f_3b_163_s07_t010.spt,1047,dialogue,アマネコ,アレで性格がもう少し丸ければねえ。,sync. It's a shame her personality isn't a
npc_f_3b_163_s07_t010.spt,1050,dialogue,アマネコ,もったいないな～。,little more agreeable. What a shame～.
npc_f_3b_163_s08_t011.spt,1027,label,,アマネコ,Amaneko
npc_f_3b_163_s08_t011.spt,1038,dialogue,アマネコ,そりゃわたしだって,"Of course, I knew this island used to be a"
npc_f_3b_163_s08_t011.spt,1041,dialogue,アマネコ,この島が元メダリア鉱山なのは知ってたけど,"Medalia mine, but I never imagined there"
npc_f_3b_163_s08_t011.spt,1049,dialogue,アマネコ,まだこんなに残ってるとは思ってもみなかったわ。,would still be so much left. It wasn't
npc_f_3b_163_s08_t011.spt,1052,dialogue,アマネコ,なくなったんじゃなくて、見えなかっただけなのね。,"gone, just hidden from view."
npc_f_3b_meda_000_s00_t001.spt,1024,label,,ラブリードッグ,Lovelydog
npc_f_3b_meda_000_s00_t001.spt,1035,dialogue,ラブリードッグ,こんにちは。,Hello.
npc_f_3b_meda_163_s03_t011.spt,1027,label,,ラブリードッグ,Lovelydog
npc_f_3b_meda_163_s03_t011.spt,1038,dialogue,ラブリードッグ,ＰＶはプロモーションビデオのことだよ。,PV stands for promotional video. It's a
npc_f_3b_meda_163_s03_t011.spt,1041,dialogue,ラブリードッグ,わたしたちの歌とダンスを映像にするの。,video showcasing our singing and dancing.
npc_f_3b_meda_163_s03_t011.spt,1049,dialogue,ラブリードッグ,ページビューじゃないよ。,It's not for page views.
npc_f_3b_meda_163_s04_t011.spt,1027,label,,ラブリードッグ,Lovelydog
npc_f_3b_meda_163_s04_t011.spt,1038,dialogue,ラブリードッグ,ロボトル用のセッティングって苦手。,I'm not good at setting up for robattles.
npc_f_3b_meda_163_s04_t011.spt,1041,dialogue,ラブリードッグ,重くて動きにくいんだもの。,They're heavy and hard to move around in.
npc_f_3b_meda_163_s06_t011.spt,1027,label,,ラブリードッグ,Lovelydog
npc_f_3b_meda_163_s06_t011.spt,1038,dialogue,ラブリードッグ,夏だから。,Because it's summer.
npc_f_3b_meda_163_s06_t011.spt,1041,dialogue,ラブリードッグ,涼しい色のイジェクトリングにしてみたの。,I went with a cool colored ejector ring.
npc_f_3b_meda_163_s06_t011.spt,1049,dialogue,ラブリードッグ,ほら、このアームのカンセツ部の下に見えるところ。,"See? The part visible under the joint of"
npc_f_3b_meda_163_s06_t011.spt,1052,dialogue,ラブリードッグ,え、見えない？,"this arm. What, you can't see it? That's"
npc_f_3b_meda_163_s06_t011.spt,1060,dialogue,ラブリードッグ,いいの。オシャレなメダロットは,"fine. Stylish Medabots don't cut corners,"
npc_f_3b_meda_163_s06_t011.spt,1063,dialogue,ラブリードッグ,見えないところにも手を抜かないものなのよ。,"even in places you can't see."
npc_f_3b_meda_163_s07_t001.spt,1027,label,,ラブリードッグ,Lovelydog
npc_f_3b_meda_163_s07_t001.spt,1038,dialogue,ラブリードッグ,文化祭用のパーツがまだ決まらなくて困っちゃう。,I'm having trouble deciding on the parts for
npc_f_3b_meda_163_s07_t001.spt,1041,dialogue,ラブリードッグ,だって、なにをセットしても似合っちゃうんだもの。,"the festival because everything looks good."
npc_f_3b_meda_163_s08_t011.spt,1027,label,,ラブリードッグ,Lovelydog
npc_f_3b_meda_163_s08_t011.spt,1038,dialogue,ラブリードッグ,メダリアはロボトルだけじゃないよ。,Medabots aren't just for robattles! With a
npc_f_3b_meda_163_s08_t011.spt,1041,dialogue,ラブリードッグ,工夫すれば、ダンスも歌もうまくなっちゃうんだよ。,"little ingenuity, they can even dance and sing!"
npc_f_3b_meda_163_s08_t011.spt,1049,dialogue,ラブリードッグ,レシピはね。,The recipe is―
npc_f_3b_meda_163_s08_t011.spt,1052,dialogue,ラブリードッグ,トップシークレットなのー！,Top secret!
npc_f_3c_000_s00_t001.spt,1024,label,,サワヒメ,Sawahime
npc_f_3c_000_s00_t001.spt,1035,dialogue,サワヒメ,こんにちは。,Hello.
npc_f_3c_101_s05_t001.spt,1027,label,,サワヒメ,Sawahime
npc_f_3c_101_s05_t001.spt,1038,dialogue,サワヒメ,人少ないねー、みんな寮で勉強かな？,"It's so quiet here, I guess everyone's"
npc_f_3c_101_s05_t001.spt,1041,dialogue,サワヒメ,部室もガランとしちゃってるし…,studying? The club room is completely empty
npc_f_3c_101_s05_t001.spt,1049,dialogue,サワヒメ,え、あたし？　いいの！,"too...Huh? Me? Don't worry about me! I"
npc_f_3c_101_s05_t001.spt,1052,dialogue,サワヒメ,とっくの昔にサトリの境地よ、あっはっは！,"reached enlightenment ages ago, ahahaha!"
npc_f_3c_101_s05_t002.spt,1027,label,,サワヒメ,Sawahime
npc_f_3c_101_s05_t002.spt,1038,dialogue,サワヒメ,ネットとプログラムにくわしい人？,Someone who's knows about the internet and
npc_f_3c_101_s05_t002.spt,1041,dialogue,サワヒメ,だったらやっぱ文科系クラブじゃないの？,"programming? Maybe in a humanities club,"
npc_f_3c_101_s05_t002.spt,1049,dialogue,サワヒメ,だけど明日試験だから、部室はどうかなあ…,"right? But exams are tomorrow...Everyone's"
npc_f_3c_101_s05_t002.spt,1052,dialogue,サワヒメ,みんな寮にこもって勉強してるんじゃないかな。,"probably studying in their dorm rooms."
npc_f_3c_101_s05_t002.spt,1060,dialogue,サワヒメ,え、あたし？　いいの！,"Huh, me? Don't worry about me! I reached"
npc_f_3c_101_s05_t002.spt,1063,dialogue,サワヒメ,とっくの昔にサトリの境地よ、あっはっは！,"enlightenment ages ago, hahaha!"
npc_f_3c_101_s05_t003.spt,1027,label,,サワヒメ,Sawahime
npc_f_3c_101_s05_t003.spt,1038,dialogue,サワヒメ,マインちゃん？,Main-chan?
npc_f_3c_101_s05_t003.spt,1046,dialogue,サワヒメ,あっ、聞いたことある！,"Oh, I've heard that name before!"
npc_f_3c_101_s05_t003.spt,1049,dialogue,サワヒメ,どこでだっけ、う～んと、う～ん…っ。,"Where was it...um, um..."
npc_f_3c_101_s05_t003.spt,1073,dialogue,サワヒメ,ぷはっ！　ダメ！,*Gasps* No way!
npc_f_3c_101_s05_t003.spt,1076,dialogue,サワヒメ,ど～しても思い出せない！,I just can't remember!
npc_f_3c_101_s05_t003.spt,1084,dialogue,サワヒメ,聞いたことあるんだけどなあ！,I know I've heard it somewhere!
npc_f_3c_101_s05_t003.spt,1087,dialogue,サワヒメ,う～ん！！,Hmm!!
npc_f_3c_130_s01_t011.spt,1027,label,,サワヒメ,Sawahime
npc_f_3c_130_s01_t011.spt,1038,dialogue,サワヒメ,入部かあ、う～ん…,"Joining a club, huh? Hmm...it might be"
npc_f_3c_130_s01_t011.spt,1041,dialogue,サワヒメ,今から運動部はキビしいかもね。,tough to join a sports club now. At our
npc_f_3c_130_s01_t011.spt,1049,dialogue,サワヒメ,うちの学校はどの運動部も、入学前から活躍してた,"school, all the sports clubs are full of"
npc_f_3c_130_s01_t011.spt,1052,dialogue,サワヒメ,エリート連中ばかりだからさ。,elite athletes who've been excelling before
npc_f_3c_130_s01_t011.spt,1060,dialogue,サワヒメ,メダロットも、その種目に特化したカスタマイズが,high school. The Medabots are fully
npc_f_3c_130_s01_t011.spt,1063,dialogue,サワヒメ,前提だし――,customized― your Medabot looks like a general
npc_f_3c_130_s01_t011.spt,1071,dialogue,サワヒメ,きみのメダロットは、見たとこ万能タイプかな。,"type. At least, it doesn't look like it's"
npc_f_3c_130_s01_t011.spt,1074,dialogue,サワヒメ,少なくとも、経験者のカスタマイズじゃないよねー。,"been customized. I hate to say this,"
npc_f_3c_130_s01_t011.spt,1082,dialogue,サワヒメ,キビしいこと言っちゃうけど…,"but...I don't think there's any sports club"
npc_f_3c_130_s01_t011.spt,1085,dialogue,サワヒメ,未経験者がついて来られる運動部はないと思う。,where a complete beginner could keep up.
npc_f_3c_130_s01_t012.spt,1027,label,,サワヒメ,Sawahime
npc_f_3c_130_s01_t012.spt,1038,dialogue,サワヒメ,今から入部するなら文化部のがいいんじゃないかな。,"I think a cultural club works too. Why"
npc_f_3c_130_s01_t012.spt,1041,dialogue,サワヒメ,部室棟に行ってみたら？,don't you go check out the club building?
npc_f_3c_130_s02_t011.spt,1027,label,,サワヒメ,Sawahime
npc_f_3c_130_s02_t011.spt,1038,dialogue,サワヒメ,なに、だれか探してんの？,"You're looking for someone? Huh? A 1st year"
npc_f_3c_130_s02_t011.spt,1041,dialogue,サワヒメ,え、アイドル部の１年生…？,"student from the Idol Club...? Sorry, I"
npc_f_3c_130_s02_t011.spt,1049,dialogue,サワヒメ,ごめ～ん、文化部のコはちょっとわかんないや。,"don't really know anyone from the cultural"
npc_f_3c_130_s02_t011.spt,1052,dialogue,サワヒメ,少なくとも、ここには来てないと思うけど。,"clubs. I haven't seen her here anyway."
npc_f_3c_130_s03_t011.spt,1024,label,,サワヒメ,Sawahime
npc_f_3c_130_s03_t011.spt,1035,dialogue,サワヒメ,うんうん、今年の１年は,"Yes, this year's male and female partners"
npc_f_3c_130_s03_t011.spt,1038,dialogue,サワヒメ,男女パートナー共にガッツがあって実にいいね。,"both have a lot of determination, which is"
npc_f_3c_130_s03_t011.spt,1046,dialogue,サワヒメ,これなら新人戦も期待できるかな？,"really great. We can have high hopes for
the rookie competition, can't we?"
npc_f_3c_130_s07_t011.spt,1027,label,,サワヒメ,Sawahime
npc_f_3c_130_s07_t011.spt,1038,dialogue,サワヒメ,コンサート会場になっちゃうから,"Since the venue will be used for a concert,"
npc_f_3c_130_s07_t011.spt,1041,dialogue,サワヒメ,文化祭期間中の練習はお休みね。,we'll have to take a break from practicing
